latitud,longitud,nn,tipo,empresa,partido,localidad,subestacion,alimentador,afectados,normalizacion estimada,fecha_descarga,hora_descarga
-34.725641012,-58.403436719,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,456,2026-01-01 04:39,2026-01-01,05:34:03
-34.731676958,-58.412249380,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,413,2026-01-01 04:39,2026-01-01,05:34:03
-34.729277040,-58.410438254,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,354,2026-01-01 04:39,2026-01-01,05:34:03
-34.724461876,-58.398888970,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,471,2026-01-01 04:39,2026-01-01,05:34:03
-34.725012260,-58.404967186,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-2526/087-2-2526,1,2026-01-01 04:39,2026-01-01,05:34:03
-34.735678890,-58.492104818,11,media,Edesur,Esteban Echeverria,9 De Abril,Transradio,R:281-4-42/281-4-42,10,2026-01-01 07:59,2026-01-01,05:34:03
-34.746609189,-58.484211463,11,media,Edesur,Esteban Echeverria,9 De Abril,Transradio,R:281-4-42/281-4-42,252,2026-01-01 07:59,2026-01-01,05:34:03
-34.744624447,-58.485894727,11,media,Edesur,Esteban Echeverria,9 De Abril,Transradio,R:281-4-42/281-4-42,3,2026-01-01 07:59,2026-01-01,05:34:03
-34.742215894,-58.483995166,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,66,2026-01-01 07:59,2026-01-01,05:34:03
-34.740004589,-58.485929233,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,68,2026-01-01 07:59,2026-01-01,05:34:03
-34.737662466,-58.485857894,11,media,Edesur,Lomas De Zamora,Ingeniero Budge,Transradio,R:281-4-42/281-4-42,11,2026-01-01 07:59,2026-01-01,05:34:03
-34.740992106,-58.485862328,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,105,2026-01-01 07:59,2026-01-01,05:34:03
-34.737793909,-58.489642858,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,45,2026-01-01 07:59,2026-01-01,05:34:03
-34.735389681,-58.491379246,11,media,Edesur,Lomas De Zamora,Ingeniero Budge,Transradio,R:281-4-42/281-4-42,13,2026-01-01 07:59,2026-01-01,05:34:03
-34.735031295,-58.488848155,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,246,2026-01-01 07:59,2026-01-01,05:34:03
-34.740847510,-58.481000286,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,7,2026-01-01 07:59,2026-01-01,05:34:03
-34.740636248,-58.481873783,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,30,2026-01-01 07:59,2026-01-01,05:34:03
-34.740576068,-58.482259780,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,9,2026-01-01 07:59,2026-01-01,05:34:03
-34.740398976,-58.483395615,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,30,2026-01-01 07:59,2026-01-01,05:34:03
-34.739628518,-58.483547294,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,12,2026-01-01 07:59,2026-01-01,05:34:03
-34.740681120,-58.481585967,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,7,2026-01-01 07:59,2026-01-01,05:34:03
-34.742638026,-58.486029450,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,2,2026-01-01 07:59,2026-01-01,05:34:03
-34.739319601,-58.485545250,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,24,2026-01-01 07:59,2026-01-01,05:34:03
-34.739147542,-58.486657962,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,7,2026-01-01 07:59,2026-01-01,05:34:03
-34.741035477,-58.484870257,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,4,2026-01-01 07:59,2026-01-01,05:34:03
-34.743945641,-58.485059939,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,74,2026-01-01 07:59,2026-01-01,05:34:03
-34.743407541,-58.483101191,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,22,2026-01-01 07:59,2026-01-01,05:34:03
-34.744112000,-58.482575768,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,38,2026-01-01 07:59,2026-01-01,05:34:03
-34.745425138,-58.481761926,11,media,Edesur,Lomas De Zamora,Ingeniero Budge,Transradio,R:281-4-42/281-4-42,37,2026-01-01 07:59,2026-01-01,05:34:03
-34.746616926,-58.480778270,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,31,2026-01-01 07:59,2026-01-01,05:34:03
-34.747426096,-58.481842815,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,16,2026-01-01 07:59,2026-01-01,05:34:03
-34.742868055,-58.483503561,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,4,2026-01-01 07:59,2026-01-01,05:34:03
-34.745747663,-58.483755417,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,19,2026-01-01 07:59,2026-01-01,05:34:03
-34.745436180,-58.483988265,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,20,2026-01-01 07:59,2026-01-01,05:34:03
-34.745107895,-58.484232623,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,6,2026-01-01 07:59,2026-01-01,05:34:03
-34.743045958,-58.485731866,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,20,2026-01-01 07:59,2026-01-01,05:34:03
-34.735983371,-58.488998400,11,media,Edesur,Lomas De Zamora,Zona Rural,Transradio,R:281-4-42/281-4-42,5,2026-01-01 07:59,2026-01-01,05:34:03
-34.739228366,-58.486137561,11,media,Edesur,Lomas De Zamora,Ingeniero Budge,Transradio,R:281-4-42/281-4-42,11,2026-01-01 07:59,2026-01-01,05:34:03
-34.744627325,-58.482284952,11,media,Edesur,Lomas De Zamora,Ingeniero Budge,Transradio,R:281-4-42/281-4-42,64,2026-01-01 07:59,2026-01-01,05:34:03
-34.900536351,-58.273253089,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,18,2026-01-01 08:21,2026-01-01,05:34:03
-34.909830078,-58.270539500,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,41,2026-01-01 08:21,2026-01-01,05:34:03
-34.884688455,-58.255722444,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,42,2026-01-01 08:21,2026-01-01,05:34:03
-34.895818692,-58.268061047,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.887387965,-58.265749611,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,2,2026-01-01 08:21,2026-01-01,05:34:03
-34.891283977,-58.270107355,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,7,2026-01-01 08:21,2026-01-01,05:34:03
-34.878071590,-58.249670471,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,11,2026-01-01 08:21,2026-01-01,05:34:03
-34.890401817,-58.262048550,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,7,2026-01-01 08:21,2026-01-01,05:34:03
-34.893776839,-58.265754701,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.891981298,-58.270887957,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,2,2026-01-01 08:21,2026-01-01,05:34:03
-34.879538136,-58.252358649,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,6,2026-01-01 08:21,2026-01-01,05:34:03
-34.889597744,-58.261159307,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,2,2026-01-01 08:21,2026-01-01,05:34:03
-34.878450932,-58.253480618,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,18,2026-01-01 08:21,2026-01-01,05:34:03
-34.903125490,-58.275898573,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,17,2026-01-01 08:21,2026-01-01,05:34:03
-34.910741550,-58.276540929,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,25,2026-01-01 08:21,2026-01-01,05:34:03
-34.903641022,-58.272323304,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.907997311,-58.281297540,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,9,2026-01-01 08:21,2026-01-01,05:34:03
-34.873645885,-58.243451325,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,2,2026-01-01 08:21,2026-01-01,05:34:03
-34.908650220,-58.275734416,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,23,2026-01-01 08:21,2026-01-01,05:34:03
-34.905560977,-58.279399828,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,17,2026-01-01 08:21,2026-01-01,05:34:03
-34.905387376,-58.285323550,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,6,2026-01-01 08:21,2026-01-01,05:34:03
-34.907335762,-58.277289708,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,20,2026-01-01 08:21,2026-01-01,05:34:03
-34.909035332,-58.278422245,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,9,2026-01-01 08:21,2026-01-01,05:34:03
-34.871764452,-58.241310440,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,3,2026-01-01 08:21,2026-01-01,05:34:03
-34.886099394,-58.257285320,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,8,2026-01-01 08:21,2026-01-01,05:34:03
-34.901973008,-58.272759822,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,3,2026-01-01 08:21,2026-01-01,05:34:03
-34.905186312,-58.274011837,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,7,2026-01-01 08:21,2026-01-01,05:34:03
-34.905876696,-58.274020434,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,9,2026-01-01 08:21,2026-01-01,05:34:03
-34.906742161,-58.277996377,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,12,2026-01-01 08:21,2026-01-01,05:34:03
-34.894019298,-58.270039948,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,3,2026-01-01 08:21,2026-01-01,05:34:03
-34.904889291,-58.285972381,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.895366538,-58.267554127,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,3,2026-01-01 08:21,2026-01-01,05:34:03
-34.876793422,-58.246974122,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,4,2026-01-01 08:21,2026-01-01,05:34:03
-34.911619451,-58.270284271,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,2,2026-01-01 08:21,2026-01-01,05:34:03
-34.880944873,-58.253701702,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,4,2026-01-01 08:21,2026-01-01,05:34:03
-34.911033803,-58.279057360,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,7,2026-01-01 08:21,2026-01-01,05:34:03
-34.904246963,-58.275910065,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,13,2026-01-01 08:21,2026-01-01,05:34:03
-34.913860419,-58.273683878,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,4,2026-01-01 08:21,2026-01-01,05:34:03
-34.912898436,-58.277727192,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,2,2026-01-01 08:21,2026-01-01,05:34:03
-34.906730530,-58.285706385,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.897136470,-58.269537189,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,5,2026-01-01 08:21,2026-01-01,05:34:03
-34.893800866,-58.264378226,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.880725884,-58.251321257,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,9,2026-01-01 08:21,2026-01-01,05:34:03
-34.910230107,-58.275538390,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,4,2026-01-01 08:21,2026-01-01,05:34:03
-34.904748575,-58.279263268,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.881667709,-58.252448998,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,2,2026-01-01 08:21,2026-01-01,05:34:03
-34.903349507,-58.275028657,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,6,2026-01-01 08:21,2026-01-01,05:34:03
-34.894905268,-58.267042612,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.873058851,-58.242753055,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-25/185-2-25,1,2026-01-01 08:21,2026-01-01,05:34:03
-34.694589791,-58.402669093,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-1-12/186-1-12,1,2026-01-01 06:04,2026-01-01,05:34:03
-34.779164798,-58.276344900,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,437,2026-01-01 09:12,2026-01-01,05:34:03
-34.779148408,-58.284122379,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,493,2026-01-01 09:12,2026-01-01,05:34:03
-34.776868415,-58.279986958,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,1,2026-01-01 09:12,2026-01-01,05:34:03
-34.781181210,-58.287805700,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,665,2026-01-01 09:12,2026-01-01,05:34:03
-34.779318624,-58.280129770,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,129,2026-01-01 09:12,2026-01-01,05:34:03
-34.777519280,-58.284324138,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,396,2026-01-01 09:12,2026-01-01,05:34:03
-34.776966245,-58.272579716,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,53,2026-01-01 09:12,2026-01-01,05:34:03
-34.780237396,-58.292076316,11,media,Edesur,Florencio Varela,Florencio Varela,Calchaqui,R:085-1-17/085-1-17,121,2026-01-01 09:12,2026-01-01,05:34:03
-34.720300813,-58.396933871,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-1516/087-2-1516,548,2026-01-01 09:20,2026-01-01,05:34:03
-34.716125612,-58.395437848,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-1516/087-2-1516,14,2026-01-01 09:20,2026-01-01,05:34:03
-34.734357043,-58.397005266,11,media,Edesur,Lanus,Remedios De Escalada,Escalada,R:087-2-1516/087-2-1516,11,2026-01-01 09:20,2026-01-01,05:34:03
-34.717283211,-58.394192883,11,media,Edesur,Lanus,Remedios De Escalada,S/D,R:,15,2026-01-01 06:25,2026-01-01,05:34:03
-34.720799625,-58.394065436,11,media,Edesur,Lanus,Remedios De Escalada,S/D,R:,1,2026-01-01 06:25,2026-01-01,05:34:03
-34.705457383,-58.393621267,11,media,Edesur,Lanus,Lanus Oeste,S/D,R:,139,2026-01-01 06:25,2026-01-01,05:34:03
-34.711598033,-58.394452053,11,media,Edesur,Lanus,Lanus Oeste,S/D,R:,19,2026-01-01 06:25,2026-01-01,05:34:03
-34.752038159,-58.236347306,11,media,Edesur,Quilmes,Ezpeleta,Sobral,R:175-1-16/175-1-16,1076,2026-01-01 10:30,2026-01-01,05:34:03
-34.754295350,-58.244608694,11,media,Edesur,Quilmes,Ezpeleta,Sobral,R:175-1-16/175-1-16,465,2026-01-01 10:30,2026-01-01,05:34:03
-34.749693186,-58.232742026,11,media,Edesur,Quilmes,Ezpeleta,Sobral,R:175-1-16/175-1-16,573,2026-01-01 10:30,2026-01-01,05:34:03
-34.753790698,-58.241790020,11,media,Edesur,Quilmes,Ezpeleta,Sobral,R:175-1-16/175-1-16,396,2026-01-01 10:30,2026-01-01,05:34:03
-34.751718067,-58.243272906,11,media,Edesur,Quilmes,Ezpeleta,Sobral,R:175-1-16/175-1-16,430,2026-01-01 10:30,2026-01-01,05:34:03
-34.694110604,-58.611484122,12,media,Edenor,La Matanza,Rafael Castillo,S/D,R:Casanova/63-Tr2/63-5523,230,Sin Datos,2026-01-01,05:34:03
-34.382339580,-58.676415231,12,media,Edenor,Tigre,Dique Lujan,S/D,R:Maschwitz/154-Tr4/154-5481/951-5513,60,Sin Datos,2026-01-01,05:34:03
-34.769092392,-58.588051776,12,media,Edenor,La Matanza,Gregorio De Laferrere,S/D,R:Altos/272-Tr2/272-5531,279,Sin Datos,2026-01-01,05:34:03
-34.770983323,-58.585689067,12,media,Edenor,La Matanza,Gregorio De Laferrere,S/D,R:Altos/272-Tr2/272-5531,389,Sin Datos,2026-01-01,05:34:03
-34.648811163,-58.662077003,12,media,Edenor,Ituzaingo,Ituzaingo,S/D,R:Castelar/61-Tr2/61-5538,136,Sin Datos,2026-01-01,05:34:03
-34.646625221,-58.663830683,12,media,Edenor,Ituzaingo,Ituzaingo,S/D,R:Castelar/61-Tr2/61-5538,128,Sin Datos,2026-01-01,05:34:03
-34.646162859,-58.657484142,12,media,Edenor,Moron,Castelar,S/D,R:Castelar/61-Tr2/61-5538,73,Sin Datos,2026-01-01,05:34:03
-34.647609668,-58.666064025,12,media,Edenor,Ituzaingo,Ituzaingo,S/D,R:Castelar/61-Tr2/61-5538,309,Sin Datos,2026-01-01,05:34:03
-34.647290167,-58.660102470,12,media,Edenor,Ituzaingo,Ituzaingo,S/D,R:Castelar/61-Tr2/61-5538,367,Sin Datos,2026-01-01,05:34:03
-34.647977906,-58.656108576,12,media,Edenor,Moron,Castelar,S/D,R:Castelar/61-Tr2/61-5538,222,Sin Datos,2026-01-01,05:34:03
-34.511477481,-58.820060070,12,media,Edenor,Jose C Paz,Jose C Paz,S/D,R:Jose C. Paz/254-Tr2/254-5533,254,2026-01-01 05:00,2026-01-01,05:34:03
-34.508509698,-58.815679724,12,media,Edenor,Jose C Paz,Jose C Paz,S/D,R:Jose C. Paz/254-Tr2/254-5533,386,2026-01-01 05:00,2026-01-01,05:34:03
-34.510170603,-58.818107453,12,media,Edenor,Jose C Paz,Jose C Paz,S/D,R:Jose C. Paz/254-Tr2/254-5533,182,2026-01-01 05:00,2026-01-01,05:34:03
-34.3153,-58.7635,22,baja,Edenor,Escobar,Escobar,,,11,,2026-01-01,05:34:03
-34.5028,-58.7251,22,baja,Edenor,Malvinas Argentinas,Grand Bourg,,,25,,2026-01-01,05:34:03
-34.474,-58.4957,22,baja,Edenor,San Isidro,Acassuso,,,27,,2026-01-01,05:34:03
-34.6517,-58.6864,22,baja,Edenor,Ituzaingo,Ituzaingo,,,15,,2026-01-01,05:34:03
-34.5849,-58.499,22,baja,Edenor,Capital Federal,Villa Pueyrred?N,,,8,,2026-01-01,05:34:03
-34.447,-58.6845,22,baja,Edenor,Tigre,Ricardo Rojas,,,23,,2026-01-01,05:34:03
-34.6988,-58.4804,22,baja,Edenor,La Matanza,Villa Madero,,,13,,2026-01-01,05:34:03
-34.7014,-58.4999,22,baja,Edenor,La Matanza,Villa Madero,,,23,,2026-01-01,05:34:03
-34.7149,-58.5564,22,baja,Edenor,La Matanza,Ciudad Evita,,,4,,2026-01-01,05:34:03
-34.6692,-58.5785,22,baja,Edenor,La Matanza,Villa Luzuriaga,,,24,,2026-01-01,05:34:03
-34.7044,-58.7013,22,baja,Edenor,Merlo,Libertad,,,23,,2026-01-01,05:34:03
-34.6216,-58.817,22,baja,Edenor,Moreno,La Reja,,,16,,2026-01-01,05:34:03
-34.5677,-58.4412,22,baja,Edenor,Capital Federal,Palermo,,,5,,2026-01-01,05:34:03
-34.4889,-58.8438,22,baja,Edenor,Pilar,Pte Derqui,,,18,,2026-01-01,05:34:03
-34.3478,-58.7817,22,baja,Edenor,Escobar,Escobar,,,18,,2026-01-01,05:34:03
-34.6367,-58.7086,22,baja,Edenor,Ituzaingo,Ituzaingo,,,14,,2026-01-01,05:34:03
